komoditas,tanggal,harga,provinsi
Cabai Rawit,2022-01-21,28500.0,Aceh
Cabai Rawit,2022-01-24,28500.0,Aceh
Cabai Rawit,2022-01-25,28500.0,Aceh
Cabai Rawit,2022-01-26,28500.0,Aceh
Cabai Rawit,2022-01-27,28500.0,Aceh
Cabai Rawit,2022-01-28,28500.0,Aceh
Cabai Rawit,2022-01-31,28500.0,Aceh
Cabai Rawit,2022-02-01,28500.0,Aceh
Cabai Rawit,2022-02-02,28500.0,Aceh
Cabai Rawit,2022-02-03,28500.0,Aceh
Cabai Rawit,2022-02-04,28500.0,Aceh
Cabai Rawit,2022-02-07,28500.0,Aceh
Cabai Rawit,2022-02-08,28500.0,Aceh
Cabai Rawit,2022-02-09,28500.0,Aceh
Cabai Rawit,2022-02-10,28500.0,Aceh
Cabai Rawit,2022-02-11,28500.0,Aceh
Cabai Rawit,2022-02-14,28500.0,Aceh
Cabai Rawit,2022-02-15,28500.0,Aceh
Cabai Rawit,2022-02-16,30500.0,Aceh
Cabai Rawit,2022-02-17,30500.0,Aceh
Cabai Rawit,2022-02-18,30500.0,Aceh
Cabai Rawit,2022-02-21,30500.0,Aceh
Cabai Rawit,2022-02-22,30500.0,Aceh
Cabai Rawit,2022-02-23,32000.0,Aceh
Cabai Rawit,2022-02-24,32000.0,Aceh
Cabai Rawit,2022-02-25,32000.0,Aceh
Cabai Rawit,2022-02-28,,Aceh
Cabai Rawit,2022-03-01,32000.0,Aceh
Cabai Rawit,2022-03-02,34000.0,Aceh
Cabai Rawit,2022-03-03,34000.0,Aceh
Cabai Rawit,2022-03-04,34000.0,Aceh
Cabai Rawit,2022-03-07,34000.0,Aceh
Cabai Rawit,2022-03-08,34000.0,Aceh
Cabai Rawit,2022-03-09,36300.0,Aceh
Cabai Rawit,2022-03-10,36300.0,Aceh
Cabai Rawit,2022-03-11,36300.0,Aceh
Cabai Rawit,2022-03-14,36300.0,Aceh
Cabai Rawit,2022-03-15,36300.0,Aceh
Cabai Rawit,2022-03-16,38500.0,Aceh
Cabai Rawit,2022-03-17,38500.0,Aceh
Cabai Rawit,2022-03-18,38500.0,Aceh
Cabai Rawit,2022-03-21,38500.0,Aceh
Cabai Rawit,2022-03-22,38500.0,Aceh
Cabai Rawit,2022-03-23,40000.0,Aceh
Cabai Rawit,2022-03-24,40000.0,Aceh
Cabai Rawit,2022-03-25,40000.0,Aceh
Cabai Rawit,2022-03-28,40000.0,Aceh
Cabai Rawit,2022-03-29,40000.0,Aceh
Cabai Rawit,2022-03-30,40000.0,Aceh
Cabai Rawit,2022-03-31,40000.0,Aceh
Cabai Rawit,2022-04-01,40000.0,Aceh
Cabai Rawit,2022-04-04,40000.0,Aceh
Cabai Rawit,2022-04-05,40000.0,Aceh
Cabai Rawit,2022-04-06,43800.0,Aceh
Cabai Rawit,2022-04-07,43800.0,Aceh
Cabai Rawit,2022-04-08,43800.0,Aceh
Cabai Rawit,2022-04-11,43800.0,Aceh
Cabai Rawit,2022-04-12,43800.0,Aceh
Cabai Rawit,2022-04-13,40000.0,Aceh
Cabai Rawit,2022-04-14,40000.0,Aceh
Cabai Rawit,2022-04-15,40000.0,Aceh
Cabai Rawit,2022-04-18,40000.0,Aceh
Cabai Rawit,2022-04-19,40000.0,Aceh
Cabai Rawit,2022-04-20,39000.0,Aceh
Cabai Rawit,2022-04-21,39000.0,Aceh
Cabai Rawit,2022-04-22,39000.0,Aceh
Cabai Rawit,2022-04-25,39000.0,Aceh
Cabai Rawit,2022-04-26,39000.0,Aceh
Cabai Rawit,2022-04-27,39000.0,Aceh
Cabai Rawit,2022-04-28,39000.0,Aceh
Cabai Rawit,2022-04-29,39000.0,Aceh
Cabai Rawit,2022-05-02,39000.0,Aceh
Cabai Rawit,2022-05-03,39000.0,Aceh
Cabai Rawit,2022-05-04,39000.0,Aceh
Cabai Rawit,2022-05-05,39000.0,Aceh
Cabai Rawit,2022-05-06,39000.0,Aceh
Cabai Rawit,2022-05-09,39000.0,Aceh
Cabai Rawit,2022-05-10,39000.0,Aceh
Cabai Rawit,2022-05-11,40000.0,Aceh
Cabai Rawit,2022-05-12,40000.0,Aceh
Cabai Rawit,2022-05-13,40000.0,Aceh
Cabai Rawit,2022-05-16,40000.0,Aceh
Cabai Rawit,2022-05-17,40000.0,Aceh
Cabai Rawit,2022-05-18,37500.0,Aceh
Cabai Rawit,2022-05-19,37500.0,Aceh
Cabai Rawit,2022-05-20,37500.0,Aceh
Cabai Rawit,2022-05-23,37500.0,Aceh
Cabai Rawit,2022-05-24,37500.0,Aceh
Cabai Rawit,2022-05-25,30000.0,Aceh
Cabai Rawit,2022-05-26,30000.0,Aceh
Cabai Rawit,2022-05-27,30000.0,Aceh
Cabai Rawit,2022-05-30,30000.0,Aceh
Cabai Rawit,2022-05-31,30000.0,Aceh
Cabai Rawit,2022-06-01,30000.0,Aceh
Cabai Rawit,2022-06-02,30000.0,Aceh
Cabai Rawit,2022-06-03,30000.0,Aceh
Cabai Rawit,2022-06-06,30000.0,Aceh
Cabai Rawit,2022-06-07,30000.0,Aceh
Cabai Rawit,2022-06-08,30000.0,Aceh
Cabai Rawit,2022-06-09,30000.0,Aceh
Cabai Rawit,2022-06-10,30000.0,Aceh
Cabai Rawit,2022-06-13,30000.0,Aceh
Cabai Rawit,2022-06-14,30000.0,Aceh
Cabai Rawit,2022-06-15,40000.0,Aceh
Cabai Rawit,2022-06-16,40000.0,Aceh
Cabai Rawit,2022-06-17,40000.0,Aceh
Cabai Rawit,2022-06-20,40000.0,Aceh
Cabai Rawit,2022-06-21,40000.0,Aceh
Cabai Rawit,2022-06-22,45000.0,Aceh
Cabai Rawit,2022-06-23,45000.0,Aceh
Cabai Rawit,2022-06-24,45000.0,Aceh
Cabai Rawit,2022-06-27,45000.0,Aceh
Cabai Rawit,2022-06-28,45000.0,Aceh
Cabai Rawit,2022-06-29,45000.0,Aceh
Cabai Rawit,2022-06-30,45000.0,Aceh
Cabai Rawit,2022-07-01,45000.0,Aceh
Cabai Rawit,2022-07-04,45000.0,Aceh
Cabai Rawit,2022-07-05,45000.0,Aceh
Cabai Rawit,2022-07-06,50000.0,Aceh
Cabai Rawit,2022-07-07,50000.0,Aceh
Cabai Rawit,2022-07-08,50000.0,Aceh
Cabai Rawit,2022-07-11,50000.0,Aceh
Cabai Rawit,2022-07-12,50000.0,Aceh
Cabai Rawit,2022-07-13,50000.0,Aceh
Cabai Rawit,2022-07-14,50000.0,Aceh
Cabai Rawit,2022-07-15,50000.0,Aceh
Cabai Rawit,2022-07-18,50000.0,Aceh
Cabai Rawit,2022-07-19,50000.0,Aceh
Cabai Rawit,2022-07-20,50000.0,Aceh
Cabai Rawit,2022-07-21,50000.0,Aceh
Cabai Rawit,2022-07-22,50000.0,Aceh
Cabai Rawit,2022-07-25,50000.0,Aceh
Cabai Rawit,2022-07-26,50000.0,Aceh
Cabai Rawit,2022-07-27,50000.0,Aceh
Cabai Rawit,2022-07-28,50000.0,Aceh
Cabai Rawit,2022-07-29,50000.0,Aceh
Cabai Rawit,2022-08-01,50000.0,Aceh
Cabai Rawit,2022-08-02,50000.0,Aceh
Cabai Rawit,2022-08-03,55000.0,Aceh
Cabai Rawit,2022-08-04,55000.0,Aceh
Cabai Rawit,2022-08-05,55000.0,Aceh
Cabai Rawit,2022-08-08,55000.0,Aceh
Cabai Rawit,2022-08-09,55000.0,Aceh
Cabai Rawit,2022-08-10,57000.0,Aceh
Cabai Rawit,2022-08-11,57000.0,Aceh
Cabai Rawit,2022-08-12,57000.0,Aceh
Cabai Rawit,2022-08-15,57000.0,Aceh
Cabai Rawit,2022-08-16,50000.0,Aceh
Cabai Rawit,2022-08-17,50000.0,Aceh
Cabai Rawit,2022-08-18,50000.0,Aceh
Cabai Rawit,2022-08-19,50000.0,Aceh
Cabai Rawit,2022-08-22,50000.0,Aceh
Cabai Rawit,2022-08-23,50000.0,Aceh
Cabai Rawit,2022-08-24,46000.0,Aceh
Cabai Rawit,2022-08-25,46000.0,Aceh
Cabai Rawit,2022-08-26,46000.0,Aceh
Cabai Rawit,2022-08-29,46000.0,Aceh
Cabai Rawit,2022-08-30,46000.0,Aceh
Cabai Rawit,2022-08-31,45500.0,Aceh
Cabai Rawit,2022-09-01,45500.0,Aceh
Cabai Rawit,2022-09-02,45500.0,Aceh
Cabai Rawit,2022-09-05,45500.0,Aceh
Cabai Rawit,2022-09-06,45500.0,Aceh
Cabai Rawit,2022-09-07,46000.0,Aceh
Cabai Rawit,2022-09-08,46000.0,Aceh
Cabai Rawit,2022-09-09,46000.0,Aceh
Cabai Rawit,2022-09-12,46000.0,Aceh
Cabai Rawit,2022-09-13,46000.0,Aceh
Cabai Rawit,2022-09-14,48500.0,Aceh
Cabai Rawit,2022-09-15,48500.0,Aceh
Cabai Rawit,2022-09-16,48500.0,Aceh
Cabai Rawit,2022-09-19,48500.0,Aceh
Cabai Rawit,2022-09-20,48500.0,Aceh
Cabai Rawit,2022-09-21,40000.0,Aceh
Cabai Rawit,2022-09-22,40000.0,Aceh
Cabai Rawit,2022-09-23,40000.0,Aceh
Cabai Rawit,2022-09-26,40000.0,Aceh
Cabai Rawit,2022-09-27,40000.0,Aceh
Cabai Rawit,2022-09-28,40000.0,Aceh
Cabai Rawit,2022-09-29,40000.0,Aceh
Cabai Rawit,2022-09-30,40000.0,Aceh
Cabai Rawit,2022-10-03,40000.0,Aceh
Cabai Rawit,2022-10-04,40000.0,Aceh
Cabai Rawit,2022-10-05,40000.0,Aceh
Cabai Rawit,2022-10-06,40000.0,Aceh
Cabai Rawit,2022-10-07,40000.0,Aceh
Cabai Rawit,2022-10-10,40000.0,Aceh
Cabai Rawit,2022-10-11,40000.0,Aceh
Cabai Rawit,2022-10-12,75600.0,Aceh
Cabai Rawit,2022-10-13,75600.0,Aceh
Cabai Rawit,2022-10-14,75600.0,Aceh
Cabai Rawit,2022-10-17,75600.0,Aceh
Cabai Rawit,2022-10-18,75600.0,Aceh
Cabai Rawit,2022-10-19,75600.0,Aceh
Cabai Rawit,2022-10-20,75600.0,Aceh
Cabai Rawit,2022-10-21,75600.0,Aceh
Cabai Rawit,2022-10-24,75600.0,Aceh
Cabai Rawit,2022-10-25,75600.0,Aceh
Cabai Rawit,2022-10-26,60000.0,Aceh
Cabai Rawit,2022-10-27,60000.0,Aceh
Cabai Rawit,2022-10-28,60000.0,Aceh
Cabai Rawit,2022-10-31,60000.0,Aceh
Cabai Rawit,2022-11-01,60000.0,Aceh
Cabai Rawit,2022-11-02,46000.0,Aceh
Cabai Rawit,2022-11-03,46000.0,Aceh
Cabai Rawit,2022-11-04,46000.0,Aceh
Cabai Rawit,2022-11-07,46000.0,Aceh
Cabai Rawit,2022-11-08,46000.0,Aceh
Cabai Rawit,2022-11-09,46000.0,Aceh
Cabai Rawit,2022-11-10,46000.0,Aceh
Cabai Rawit,2022-11-11,46000.0,Aceh
Cabai Rawit,2022-11-14,46000.0,Aceh
Cabai Rawit,2022-11-15,46000.0,Aceh
Cabai Rawit,2022-11-16,46000.0,Aceh
Cabai Rawit,2022-11-17,46000.0,Aceh
Cabai Rawit,2022-11-18,46000.0,Aceh
Cabai Rawit,2022-11-21,46000.0,Aceh
Cabai Rawit,2022-11-22,46000.0,Aceh
Cabai Rawit,2022-11-23,46000.0,Aceh
Cabai Rawit,2022-11-24,46000.0,Aceh
Cabai Rawit,2022-11-25,46000.0,Aceh
Cabai Rawit,2022-11-28,46000.0,Aceh
Cabai Rawit,2022-11-29,46000.0,Aceh
Cabai Rawit,2022-11-30,46000.0,Aceh
Cabai Rawit,2022-12-01,46000.0,Aceh
Cabai Rawit,2022-12-02,46000.0,Aceh
Cabai Rawit,2022-12-05,46000.0,Aceh
Cabai Rawit,2022-12-06,46000.0,Aceh
Cabai Rawit,2022-12-07,46000.0,Aceh
Cabai Rawit,2022-12-08,46000.0,Aceh
Cabai Rawit,2022-12-09,46000.0,Aceh
Cabai Rawit,2022-12-12,46000.0,Aceh
Cabai Rawit,2022-12-13,46000.0,Aceh
Cabai Rawit,2022-12-14,50000.0,Aceh
Cabai Rawit,2022-12-15,50000.0,Aceh
Cabai Rawit,2022-12-16,50000.0,Aceh
Cabai Rawit,2022-12-19,50000.0,Aceh
Cabai Rawit,2022-12-20,50000.0,Aceh
Cabai Rawit,2022-12-21,55600.0,Aceh
Cabai Rawit,2022-12-22,55600.0,Aceh
Cabai Rawit,2022-12-23,55600.0,Aceh
Cabai Rawit,2022-12-26,55600.0,Aceh
Cabai Rawit,2022-12-27,55600.0,Aceh
Cabai Rawit,2022-12-28,66000.0,Aceh
Cabai Rawit,2022-12-29,66000.0,Aceh
Cabai Rawit,2022-12-30,66000.0,Aceh
Cabai Rawit,2023-01-02,66000.0,Aceh
Cabai Rawit,2023-01-03,66000.0,Aceh
Cabai Rawit,2023-01-04,66000.0,Aceh
Cabai Rawit,2023-01-05,66000.0,Aceh
Cabai Rawit,2023-01-06,66000.0,Aceh
Cabai Rawit,2023-01-09,66000.0,Aceh
Cabai Rawit,2023-01-10,66000.0,Aceh
Cabai Rawit,2023-01-11,66000.0,Aceh
Cabai Rawit,2023-01-12,66000.0,Aceh
Cabai Rawit,2023-01-13,66000.0,Aceh
Cabai Rawit,2023-01-16,66000.0,Aceh
Cabai Rawit,2023-01-17,66000.0,Aceh
Cabai Rawit,2023-01-18,66000.0,Aceh
Cabai Rawit,2023-01-19,66000.0,Aceh
Cabai Rawit,2023-01-20,66000.0,Aceh
Cabai Rawit,2023-01-23,66000.0,Aceh
Cabai Rawit,2023-01-24,66000.0,Aceh
Cabai Rawit,2023-01-25,66000.0,Aceh
Cabai Rawit,2023-01-26,66000.0,Aceh
Cabai Rawit,2023-01-27,66000.0,Aceh
Cabai Rawit,2023-01-30,66000.0,Aceh
Cabai Rawit,2023-01-31,66000.0,Aceh
Cabai Rawit,2023-02-01,66000.0,Aceh
Cabai Rawit,2023-02-02,66000.0,Aceh
Cabai Rawit,2023-02-03,66000.0,Aceh
Cabai Rawit,2023-02-06,66000.0,Aceh
Cabai Rawit,2023-02-07,66000.0,Aceh
Cabai Rawit,2023-02-08,66000.0,Aceh
Cabai Rawit,2023-02-09,66000.0,Aceh
Cabai Rawit,2023-02-10,66000.0,Aceh
Cabai Rawit,2023-02-13,66000.0,Aceh
Cabai Rawit,2023-02-14,66000.0,Aceh
Cabai Rawit,2023-02-15,66000.0,Aceh
Cabai Rawit,2023-02-16,66000.0,Aceh
Cabai Rawit,2023-02-17,66000.0,Aceh
Cabai Rawit,2023-02-20,66000.0,Aceh
Cabai Rawit,2023-02-21,66000.0,Aceh
Cabai Rawit,2023-02-22,66000.0,Aceh
Cabai Rawit,2023-02-23,66000.0,Aceh
Cabai Rawit,2023-02-24,66000.0,Aceh
Cabai Rawit,2023-02-27,66000.0,Aceh
Cabai Rawit,2023-02-28,66000.0,Aceh
Cabai Rawit,2023-03-01,66000.0,Aceh
Cabai Rawit,2023-03-02,66000.0,Aceh
Cabai Rawit,2023-03-03,66000.0,Aceh
Cabai Rawit,2023-03-06,66000.0,Aceh
Cabai Rawit,2023-03-07,66000.0,Aceh
Cabai Rawit,2023-03-08,66000.0,Aceh
Cabai Rawit,2023-03-09,66000.0,Aceh
Cabai Rawit,2023-03-10,66000.0,Aceh
Cabai Rawit,2023-03-13,66000.0,Aceh
Cabai Rawit,2023-03-14,66000.0,Aceh
Cabai Rawit,2023-03-15,66000.0,Aceh
Cabai Rawit,2023-03-16,66000.0,Aceh
Cabai Rawit,2023-03-17,66000.0,Aceh
Cabai Rawit,2023-03-20,66000.0,Aceh
Cabai Rawit,2023-03-21,66000.0,Aceh
Cabai Rawit,2023-03-22,66000.0,Aceh
Cabai Rawit,2023-03-23,66000.0,Aceh
Cabai Rawit,2023-03-24,66000.0,Aceh
Cabai Rawit,2023-03-27,66000.0,Aceh
Cabai Rawit,2023-03-28,66000.0,Aceh
Cabai Rawit,2023-03-29,66000.0,Aceh
Cabai Rawit,2023-03-30,66000.0,Aceh
Cabai Rawit,2023-03-31,66000.0,Aceh
Cabai Rawit,2023-04-03,66000.0,Aceh
Cabai Rawit,2023-04-04,66000.0,Aceh
Cabai Rawit,2023-04-05,66000.0,Aceh
Cabai Rawit,2023-04-06,66000.0,Aceh
Cabai Rawit,2023-04-07,66000.0,Aceh
Cabai Rawit,2023-04-10,66000.0,Aceh
Cabai Rawit,2023-04-11,66000.0,Aceh
Cabai Rawit,2023-04-12,66000.0,Aceh
Cabai Rawit,2023-04-13,66000.0,Aceh
Cabai Rawit,2023-04-14,66000.0,Aceh
Cabai Rawit,2023-04-17,66000.0,Aceh
Cabai Rawit,2023-04-18,66000.0,Aceh
Cabai Rawit,2023-04-19,66000.0,Aceh
Cabai Rawit,2023-04-20,66000.0,Aceh
Cabai Rawit,2023-04-21,66000.0,Aceh
Cabai Rawit,2023-04-24,66000.0,Aceh
Cabai Rawit,2023-04-25,66000.0,Aceh
Cabai Rawit,2023-04-26,66000.0,Aceh
Cabai Rawit,2023-04-27,66000.0,Aceh
Cabai Rawit,2023-04-28,66000.0,Aceh
Cabai Rawit,2023-05-01,66000.0,Aceh
Cabai Rawit,2023-05-02,66000.0,Aceh
Cabai Rawit,2023-05-03,50000.0,Aceh
Cabai Rawit,2023-05-04,50000.0,Aceh
Cabai Rawit,2023-05-05,50000.0,Aceh
Cabai Rawit,2023-05-08,50000.0,Aceh
Cabai Rawit,2023-05-09,50000.0,Aceh
Cabai Rawit,2023-05-10,50000.0,Aceh
Cabai Rawit,2023-05-11,50000.0,Aceh
Cabai Rawit,2023-05-12,50000.0,Aceh
Cabai Rawit,2023-05-15,50000.0,Aceh
Cabai Rawit,2023-05-16,50000.0,Aceh
Cabai Rawit,2023-05-17,50000.0,Aceh
Cabai Rawit,2023-05-18,50000.0,Aceh
Cabai Rawit,2023-05-19,50000.0,Aceh
Cabai Rawit,2023-05-22,50000.0,Aceh
Cabai Rawit,2023-05-23,50000.0,Aceh
Cabai Rawit,2023-05-24,50000.0,Aceh
Cabai Rawit,2023-05-25,50000.0,Aceh
Cabai Rawit,2023-05-26,50000.0,Aceh
Cabai Rawit,2023-05-29,50000.0,Aceh
Cabai Rawit,2023-05-30,50000.0,Aceh
Cabai Rawit,2023-05-31,50000.0,Aceh
Cabai Rawit,2023-06-01,50000.0,Aceh
Cabai Rawit,2023-06-02,50000.0,Aceh
Cabai Rawit,2023-06-05,50000.0,Aceh
Cabai Rawit,2023-06-06,50000.0,Aceh
Cabai Rawit,2023-06-07,50000.0,Aceh
Cabai Rawit,2023-06-08,50000.0,Aceh
Cabai Rawit,2023-06-09,50000.0,Aceh
Cabai Rawit,2023-06-12,50000.0,Aceh
Cabai Rawit,2023-06-13,50000.0,Aceh
Cabai Rawit,2023-06-14,50000.0,Aceh
Cabai Rawit,2023-06-15,50000.0,Aceh
Cabai Rawit,2023-06-16,50000.0,Aceh
Cabai Rawit,2023-06-19,50000.0,Aceh
Cabai Rawit,2023-06-20,50000.0,Aceh
Cabai Rawit,2023-06-21,50000.0,Aceh
Cabai Rawit,2023-06-22,50000.0,Aceh
Cabai Rawit,2023-06-23,50000.0,Aceh
Cabai Rawit,2023-06-26,50000.0,Aceh
Cabai Rawit,2023-06-27,50000.0,Aceh
Cabai Rawit,2023-06-28,50000.0,Aceh
Cabai Rawit,2023-06-29,50000.0,Aceh
Cabai Rawit,2023-06-30,50000.0,Aceh
Cabai Rawit,2023-07-03,50000.0,Aceh
Cabai Rawit,2023-07-04,50000.0,Aceh
Cabai Rawit,2023-07-05,46000.0,Aceh
Cabai Rawit,2023-07-06,46000.0,Aceh
Cabai Rawit,2023-07-07,46000.0,Aceh
Cabai Rawit,2023-07-10,46000.0,Aceh
Cabai Rawit,2023-07-11,46000.0,Aceh
Cabai Rawit,2023-07-12,46000.0,Aceh
Cabai Rawit,2023-07-13,46000.0,Aceh
Cabai Rawit,2023-07-14,46000.0,Aceh
Cabai Rawit,2023-07-17,46000.0,Aceh
Cabai Rawit,2023-07-18,46000.0,Aceh
Cabai Rawit,2023-07-19,46000.0,Aceh
Cabai Rawit,2023-07-20,46000.0,Aceh
Cabai Rawit,2023-07-21,46000.0,Aceh
Cabai Rawit,2023-07-24,46000.0,Aceh
Cabai Rawit,2023-07-25,46000.0,Aceh
Cabai Rawit,2023-07-26,40000.0,Aceh
Cabai Rawit,2023-07-27,40000.0,Aceh
Cabai Rawit,2023-07-28,40000.0,Aceh
Cabai Rawit,2023-07-31,40000.0,Aceh
Cabai Rawit,2023-08-01,40000.0,Aceh
Cabai Rawit,2023-08-02,40000.0,Aceh
Cabai Rawit,2023-08-03,40000.0,Aceh
Cabai Rawit,2023-08-04,40000.0,Aceh
Cabai Rawit,2023-08-07,40000.0,Aceh
Cabai Rawit,2023-08-08,40000.0,Aceh
Cabai Rawit,2023-08-09,50000.0,Aceh
Cabai Rawit,2023-08-10,50000.0,Aceh
Cabai Rawit,2023-08-11,50000.0,Aceh
Cabai Rawit,2023-08-14,50000.0,Aceh
Cabai Rawit,2023-08-15,50000.0,Aceh
Cabai Rawit,2023-08-16,50000.0,Aceh
Cabai Rawit,2023-08-17,50000.0,Aceh
Cabai Rawit,2023-08-18,50000.0,Aceh
Cabai Rawit,2023-08-21,50000.0,Aceh
Cabai Rawit,2023-08-22,50000.0,Aceh
Cabai Rawit,2023-08-23,50000.0,Aceh
Cabai Rawit,2023-08-24,50000.0,Aceh
Cabai Rawit,2023-08-25,50000.0,Aceh
Cabai Rawit,2023-08-28,50000.0,Aceh
Cabai Rawit,2023-08-29,50000.0,Aceh
Cabai Rawit,2023-08-30,50000.0,Aceh
Cabai Rawit,2023-08-31,50000.0,Aceh
Cabai Rawit,2023-09-01,50000.0,Aceh
Cabai Rawit,2023-09-04,50000.0,Aceh
Cabai Rawit,2023-09-05,50000.0,Aceh
Cabai Rawit,2023-09-06,55600.0,Aceh
Cabai Rawit,2023-09-07,55600.0,Aceh
Cabai Rawit,2023-09-08,55600.0,Aceh
Cabai Rawit,2023-09-11,55600.0,Aceh
Cabai Rawit,2023-09-12,55600.0,Aceh
Cabai Rawit,2023-09-13,55600.0,Aceh
Cabai Rawit,2023-09-14,55600.0,Aceh
Cabai Rawit,2023-09-15,55600.0,Aceh
Cabai Rawit,2023-09-18,55600.0,Aceh
Cabai Rawit,2023-09-19,55600.0,Aceh
Cabai Rawit,2023-09-20,55600.0,Aceh
Cabai Rawit,2023-09-21,55600.0,Aceh
Cabai Rawit,2023-09-22,55600.0,Aceh
Cabai Rawit,2023-09-25,55600.0,Aceh
Cabai Rawit,2023-09-26,55600.0,Aceh
Cabai Rawit,2023-09-27,55600.0,Aceh
Cabai Rawit,2023-09-28,55600.0,Aceh
Cabai Rawit,2023-09-29,55600.0,Aceh
Cabai Rawit,2023-10-02,55600.0,Aceh
Cabai Rawit,2023-10-03,55600.0,Aceh
Cabai Rawit,2023-10-04,55600.0,Aceh
Cabai Rawit,2023-10-05,55600.0,Aceh
Cabai Rawit,2023-10-06,55600.0,Aceh
Cabai Rawit,2023-10-09,55600.0,Aceh
Cabai Rawit,2023-10-10,55600.0,Aceh
Cabai Rawit,2023-10-11,55600.0,Aceh
Cabai Rawit,2023-10-12,55600.0,Aceh
Cabai Rawit,2023-10-13,55600.0,Aceh
Cabai Rawit,2023-10-16,55600.0,Aceh
Cabai Rawit,2023-10-17,55600.0,Aceh
Cabai Rawit,2023-10-18,55600.0,Aceh
Cabai Rawit,2023-10-19,55600.0,Aceh
Cabai Rawit,2023-10-20,55600.0,Aceh
Cabai Rawit,2023-10-23,55600.0,Aceh
Cabai Rawit,2023-10-24,55600.0,Aceh
Cabai Rawit,2023-10-25,55600.0,Aceh
Cabai Rawit,2023-10-26,55600.0,Aceh
Cabai Rawit,2023-10-27,55600.0,Aceh
Cabai Rawit,2023-10-30,55600.0,Aceh
Cabai Rawit,2023-10-31,55600.0,Aceh
Cabai Rawit,2023-11-01,60000.0,Aceh
Cabai Rawit,2023-11-02,60000.0,Aceh
Cabai Rawit,2023-11-03,60000.0,Aceh
Cabai Rawit,2023-11-06,60000.0,Aceh
Cabai Rawit,2023-11-07,60000.0,Aceh
Cabai Rawit,2023-11-08,60000.0,Aceh
Cabai Rawit,2023-11-09,60000.0,Aceh
Cabai Rawit,2023-11-10,60000.0,Aceh
Cabai Rawit,2023-11-13,60000.0,Aceh
Cabai Rawit,2023-11-14,60000.0,Aceh
Cabai Rawit,2023-11-15,70000.0,Aceh
Cabai Rawit,2023-11-16,70000.0,Aceh
Cabai Rawit,2023-11-17,70000.0,Aceh
Cabai Rawit,2023-11-20,70000.0,Aceh
Cabai Rawit,2023-11-21,70000.0,Aceh
Cabai Rawit,2023-11-22,70000.0,Aceh
Cabai Rawit,2023-11-23,70000.0,Aceh
Cabai Rawit,2023-11-24,70000.0,Aceh
Cabai Rawit,2023-11-27,70000.0,Aceh
Cabai Rawit,2023-11-28,70000.0,Aceh
Cabai Rawit,2023-11-29,70000.0,Aceh
Cabai Rawit,2023-11-30,70000.0,Aceh
Cabai Rawit,2023-12-01,70000.0,Aceh
Cabai Rawit,2023-12-04,70000.0,Aceh
Cabai Rawit,2023-12-05,70000.0,Aceh
Cabai Rawit,2023-12-06,70000.0,Aceh
Cabai Rawit,2023-12-07,70000.0,Aceh
Cabai Rawit,2023-12-08,70000.0,Aceh
Cabai Rawit,2023-12-11,70000.0,Aceh
Cabai Rawit,2023-12-12,70000.0,Aceh
Cabai Rawit,2023-12-13,70000.0,Aceh
Cabai Rawit,2023-12-14,70000.0,Aceh
Cabai Rawit,2023-12-15,70000.0,Aceh
Cabai Rawit,2023-12-18,70000.0,Aceh
Cabai Rawit,2023-12-19,70000.0,Aceh
Cabai Rawit,2023-12-20,70000.0,Aceh
Cabai Rawit,2023-12-21,70000.0,Aceh
Cabai Rawit,2023-12-22,70000.0,Aceh
Cabai Rawit,2023-12-25,70000.0,Aceh
Cabai Rawit,2023-12-26,70000.0,Aceh
Cabai Rawit,2023-12-27,70000.0,Aceh
Cabai Rawit,2023-12-28,70000.0,Aceh
Cabai Rawit,2023-12-29,70000.0,Aceh
Cabai Rawit,2024-01-01,70000.0,Aceh
Cabai Rawit,2024-01-02,70000.0,Aceh
Cabai Rawit,2024-01-03,70000.0,Aceh
Cabai Rawit,2024-01-04,70000.0,Aceh
Cabai Rawit,2024-01-05,70000.0,Aceh
Cabai Rawit,2024-01-08,70000.0,Aceh
Cabai Rawit,2024-01-09,70000.0,Aceh
Cabai Rawit,2024-01-10,60000.0,Aceh
Cabai Rawit,2024-01-11,60000.0,Aceh
Cabai Rawit,2024-01-12,60000.0,Aceh
Cabai Rawit,2024-01-15,60000.0,Aceh
Cabai Rawit,2024-01-16,60000.0,Aceh
Cabai Rawit,2024-01-17,60000.0,Aceh
Cabai Rawit,2024-01-18,60000.0,Aceh
Cabai Rawit,2024-01-19,60000.0,Aceh
Cabai Rawit,2024-01-22,60000.0,Aceh
Cabai Rawit,2024-01-23,60000.0,Aceh
Cabai Rawit,2024-01-24,40000.0,Aceh
Cabai Rawit,2024-01-25,40000.0,Aceh
Cabai Rawit,2024-01-26,40000.0,Aceh
Cabai Rawit,2024-01-29,40000.0,Aceh
Cabai Rawit,2024-01-30,40000.0,Aceh
Cabai Rawit,2024-01-31,50000.0,Aceh
Cabai Rawit,2024-02-01,50000.0,Aceh
Cabai Rawit,2024-02-02,50000.0,Aceh
Cabai Rawit,2024-02-05,50000.0,Aceh
Cabai Rawit,2024-02-06,50000.0,Aceh
Cabai Rawit,2024-02-07,50000.0,Aceh
Cabai Rawit,2024-02-08,50000.0,Aceh
Cabai Rawit,2024-02-09,50000.0,Aceh
Cabai Rawit,2024-02-12,50000.0,Aceh
